 7.079E+17    0.7190  0.7055  0.5425  0.7335  0.8488    0.2810  0.2668  0.1512  0.2945  0.4575    0.0000  0.0000  0.0000  0.0010  0.0010
 8.913E+17    0.7560  0.7413  0.5794  0.7700  0.8842    0.2440  0.2298  0.1158  0.2584  0.4206    0.0000  0.0000  0.0000  0.0010  0.0010
 1.122E+18    0.7820  0.7678  0.6064  0.7969  0.9009    0.2180  0.2033  0.0991  0.2333  0.3937    0.0000  0.0000  0.0000  0.0010  0.0010
 1.413E+18    0.8170  0.8020  0.6620  0.8331  0.9213    0.1830  0.1681  0.0789  0.1979  0.3367    0.0000  0.0000  0.0000  0.0026  0.0029
 1.778E+18    0.8410  0.8237  0.6930  0.8590  0.9452    0.1590  0.1398  0.0491  0.1770  0.3007    0.0000  0.0000  0.0000  0.0085  0.0117
 2.239E+18    0.8610  0.8408  0.6928  0.8815  0.9699    0.1390  0.1184  0.0300  0.1593  0.3072    0.0000  0.0000  0.0000  0.0010  0.0010
 2.818E+18    0.8730  0.8510  0.7095  0.8960  0.9835    0.1270  0.1046  0.0166  0.1501  0.2906    0.0000  0.0000  0.0000  0.0010  0.0010
 3.548E+18    0.8610  0.8335  0.6789  0.8892  0.9903    0.1390  0.1121  0.0043  0.1674  0.3212    0.0000  0.0000  0.0000  0.0015  0.0061
 4.467E+18    0.7630  0.7277  0.5796  0.7992  0.9173    0.2370  0.2023  0.0830  0.2746  0.4209    0.0000  0.0000  0.0000  0.0010  0.0010
 5.623E+18    0.7160  0.6717  0.5384  0.7580  0.8834    0.2840  0.2397  0.1161  0.3268  0.4612    0.0000  0.0000  0.0000  0.0010  0.0010
 7.079E+18    0.8100  0.7594  0.6201  0.8556  0.9563    0.1900  0.1434  0.0434  0.2402  0.3798    0.0000  0.0000  0.0000  0.0010  0.0010
 8.913E+18    0.6880  0.6261  0.4882  0.7484  0.8817    0.3120  0.2526  0.1186  0.3718  0.5112    0.0000  0.0000  0.0000  0.0010  0.0010
 1.122E+19    0.6270  0.5512  0.4103  0.7015  0.8574    0.3730  0.2970  0.1421  0.4470  0.5891    0.0000  0.0000  0.0000  0.0010  0.0010
 1.413E+19    0.5230  0.4289  0.3002  0.6145  0.7930    0.4770  0.3847  0.2067  0.5665  0.6979    0.0000  0.0000  0.0000  0.0019  0.0019
 1.778E+19    0.6270  0.5281  0.4234  0.7247  0.8714    0.3730  0.2762  0.1290  0.4663  0.5740    0.0000  0.0000  0.0000  0.0026  0.0026
 2.239E+19    0.4100  0.2961  0.2264  0.5324  0.6505    0.5900  0.4537  0.3422  0.7000  0.7626    0.0000  0.0000  0.0000  0.0569  0.0580
 2.818E+19    0.4390  0.3546  0.2452  0.5621  0.6409    0.5610  0.4473  0.3647  0.6821  0.7653    0.0000  0.0000  0.0000  0.0125  0.0160
 4.169E+19    0.0650  0.0117  0.0000  0.1861  0.4297    0.9350  0.8118  0.5696  1.0000  1.0000    0.0000  0.0000  0.0000  0.0068  0.0068
