18.05 	 0.1 	 941 	 2.116e+24 	 2.044e+24 	 2.187e+24
18.15 	 0.1 	 888 	 1.941e+24 	 1.874e+24 	 2.008e+24
18.25 	 0.1 	 1438 	 1.961e+24 	 1.908e+24 	 2.015e+24
18.35 	 0.1 	 1944 	 1.816e+24 	 1.773e+24 	 1.859e+24
18.45 	 0.1 	 1918 	 1.650e+24 	 1.611e+24 	 1.689e+24
18.55 	 0.1 	 1663 	 1.543e+24 	 1.504e+24 	 1.582e+24
18.65 	 0.1 	 1312 	 1.438e+24 	 1.397e+24 	 1.479e+24
18.75 	 0.1 	 1004 	 1.483e+24 	 1.434e+24 	 1.531e+24
18.85 	 0.1 	 828 	 1.656e+24 	 1.596e+24 	 1.716e+24
18.95 	 0.1 	 608 	 1.713e+24 	 1.641e+24 	 1.786e+24
19.05 	 0.1 	 406 	 1.944e+24 	 1.843e+24 	 2.045e+24
19.15 	 0.1 	 245 	 1.934e+24 	 1.805e+24 	 2.063e+24
19.25 	 0.1 	 184 	 2.185e+24 	 2.017e+24 	 2.354e+24
19.35 	 0.1 	 133 	 2.474e+24 	 2.258e+24 	 2.689e+24
19.45 	 0.1 	 90 	 2.639e+24 	 2.359e+24 	 2.918e+24
19.55 	 0.1 	 60 	 2.826e+24 	 2.459e+24 	 3.193e+24
19.65 	 0.1 	 32 	 2.493e+24 	 2.051e+24 	 2.936e+24
19.75 	 0.1 	 23 	 2.887e+24 	 2.282e+24 	 3.492e+24
19.85 	 0.1 	 13 	 2.242e+24 	 1.600e+24 	 2.983e+24
19.95 	 0.1 	 4 	     1.179e+24 	 6.895e+23 	 1.999e+24
20.05 	 0.1 	 2 	     9.380e+23 	 3.465e+23 	 1.994e+24
20.15 	 0.1 	 1 	     7.683e+23 	 2.830e+23 	 2.113e+24
20.25 	 0.1 	 1 	     1.179e+24 	 4.361e+23 	 3.243e+24
20.35 	 0.1 	 0 	     0.000e+00 	 0.000e+00 	 2.411e+24
